CASEID,WGT2011_2015,WGT2013_2017,WGT2015_2019,WGT2011_2017,WGT2013_2019,WGT2011_2019
56432,5445.613518,,,5702.1727801,,3897.8708714
56433,15899.644515,,,13515.920718,,9155.5919555
56434,8803.7388538,,,6176.9602837,,5096.3381022
56436,26488.856562,,,13981.811921,,10265.161519
56441,4948.5485781,,,2868.0379101,,2447.4556463
56442,2904.4871314,,,1893.04759,,1508.2182387
56444,3130.4411017,,,2038.9396696,,1622.5222847
56445,6112.8765033,,,3924.8845973,,3082.6375008
56447,1706.3611573,,,1156.6556377,,909.55350534
56450,2822.3783953,,,2103.2870806,,1552.5337014
56452,2309.0269573,,,1508.575819,,1206.9909265
56453,4306.2133883,,,2767.2953362,,2170.8922017
56454,3943.9105788,,,2101.7091656,,1552.1942113
56455,1555.4848777,,,1162.325525,,932.95757327
56457,1461.101864,,,1043.3837772,,831.24612181
56458,5041.1069809,,,3616.4892449,,2760.6422205
56460,12547.602372,,,8705.4709872,,6488.4943869
56461,3635.436943,,,2598.292676,,2058.3718285
56463,3948.2319916,,,2850.2741772,,2205.4994568
56466,2468.1809747,,,1764.1448192,,1344.5088202
56468,1973.3291389,,,1407.8827124,,1072.1433456
56469,10112.379819,,,6783.6203284,,5255.7513782
56471,4110.1660069,,,4237.9421444,,2128.840543
56472,4390.7251886,,,3295.2133526,,2323.5278179
56473,2996.3017425,,,3004.4863407,,1516.7797772
56474,6656.8654807,,,4765.1390081,,3786.9706144
56480,5578.5558071,,,3629.4958024,,2674.3417883
56482,1198.1267116,,,850.35236585,,663.95476578
56483,13798.391128,,,6974.9372452,,4817.4377486
56484,1778.721253,,,1139.5353272,,914.8490607
56485,1727.113061,,,1169.8778976,,759.3720268
56489,941.2449662,,,576.3166,,394.0221
56491,3790.43165,,,3016.6743705,,2196.3430706
56497,7465.7758484,,,5306.2328299,,4101.9041972
56498,1580.5532688,,,1124.6132237,,882.74600115
56499,5198.2782863,,,3643.75442,,3006.2292985
56501,5501.6307342,,,3905.8759709,,2495.0941333
56502,2336.2295506,,,1756.1708271,,1412.6348729
56504,1623.6931784,,,1022.6612302,,772.95116897
56505,4421.4330279,,,2972.2749004,,1856.7883391
56506,1812.7996571,,,1161.3279607,,932.39051959
56507,12032.984379,,,7736.3553924,,6190.3612913
56508,8445.5797987,,,5419.5253311,,4259.8526917
56509,4342.4881174,,,2917.014608,,2273.4733012
56512,7330.9179949,,,7310.2417447,,5047.3198221
56513,6648.5939932,,,4923.1214804,,3700.9533021
56517,2593.8701585,,,2750.6516719,,1415.6652463
56518,3212.321394,,,2155.5303274,,1627.3790195
56519,1272.3036011,,,946.93389115,,758.97543196
56521,1922.8172023,,,576.3166,,394.0221
56522,3960.3685959,,,2660.9429859,,2075.9675713
56523,2719.5244813,,,2123.4789901,,1471.8758198
56525,2864.5026449,,,1920.369618,,1449.3003594
56526,2126.3559841,,,1361.8425768,,1093.7899623
56528,2428.3284261,,,1625.4716602,,982.75072413
56530,1831.4014264,,,1200.18654,,965.37299613
56531,8374.603544,,,8128.7353863,,4275.4032425
56533,3140.7493505,,,2198.1293002,,1813.4664705
56535,1226.2164277,,,870.49717402,,680.02525976
56539,23377.478814,,,16756.486551,,13353.052203
56542,1733.7156654,,,1225.5323655,,941.39898375
56543,9688.9299847,,,3205.4914229,,1741.3530558
56544,6142.782753,,,4307.3656865,,3553.7646449
56545,6236.1282348,,,4024.2826,,2879.3809869
56548,2031.0815463,,,1520.1191911,,1108.2206153
56549,8992.4957633,,,4872.7801209,,3456.0498095
56550,1091.7585498,,,722.62008122,,591.20752652
56551,4713.2684383,,,5018.490202,,2672.1916722
56554,3339.985031,,,2247.1471201,,1753.9011934
56555,4673.7866247,,,3342.955067,,2652.4252627
56556,1739.025288,,,1229.3123291,,944.32656813
56558,2038.7685555,,,1650.7157049,,1205.3892754
56561,2396.8091256,,,1712.76159,,1305.2258952
56563,1245.3917321,,,841.54227343,,672.68023078
56564,2537.0600914,,,1797.4398242,,1384.3416895
56568,2622.6260603,,,1834.0945444,,1513.107049
56569,26319.952384,,,15230.01616,,11432.497472
56570,5214.0230537,,,3740.9779098,,2855.814886
56571,2886.8734137,,,2205.8976055,,1952.4150554
56575,1594.421339,,,1143.8948662,,886.74087253
56577,1097.5794109,,,772.66176986,,590.6504074
56582,2457.4310697,,,1635.2065069,,1293.6341245
56583,2148.0823543,,,810.10912363,,394.0221
56584,27462.211524,,,19758.270204,,15101.173949
56585,4873.5718178,,,3892.907956,,3315.1932064
56592,4094.8009979,,,2238.4586884,,1588.026319
56593,4760.8071946,,,3336.3861063,,2752.624478
56596,24661.698991,,,15941.063124,,12514.607471
56597,1331.6489174,,,877.5104979,,712.56162171
56598,6429.6531916,,,4508.9215941,,3720.0652931
56599,4919.3863696,,,3160.175698,,2480.3342767
56600,2720.0171975,,,1851.3413604,,1540.2046508
56603,3252.5543839,,,2141.8263925,,1700.2426836
56604,1971.6481309,,,1001.5791367,,702.94578968
56606,13387.627518,,,8586.059988,,6753.8919725
56609,4956.0489195,,,3228.8562749,,2293.5290416
56610,3066.2658483,,,2594.4534136,,1760.0630137
56612,15650.021904,,,17278.628554,,8755.2539975
56615,4282.705713,,,2752.2331853,,2159.0288873
56619,6799.1024482,,,4401.5410086,,3513.8692903
56620,2920.2725542,,,1893.9296107,,1649.2169275
56621,4003.2163493,,,1373.2141687,,776.09926905
56623,1612.4005877,,,869.06139716,,600.1800061
56625,2408.3949007,,,2422.2640526,,1668.9653541
56626,2306.7636008,,,1612.1687683,,1329.9995389
56628,1574.965987,,,1124.0502379,,895.70089244
56629,3275.3737321,,,2203.8242346,,1720.1579396
56630,3436.2397216,,,2309.7059422,,1805.0616111
56633,10562.481793,,,7038.1768781,,5061.1779819
56634,5369.5923424,,,3841.9587828,,3050.5048147
56635,2942.3210516,,,2058.7130672,,1698.4363026
56638,1320.4866191,,,910.79224652,,712.2257611
56639,1867.6180515,,,1196.38351,,960.60764533
56640,13725.877695,,,8298.4875543,,7123.456364
56642,3382.2390328,,,2422.2089627,,1847.604573
56643,4110.9109056,,,2790.3867162,,2314.8388972
56644,1395.6876126,,,1402.7301952,,995.40294447
56647,2611.3887871,,,2614.1261145,,1319.7093676
56648,1291.5018747,,,1082.7421562,,824.20788766
56653,4819.7798019,,,3657.3085086,,2569.844102
56654,2475.2944157,,,1594.1645389,,1246.9060127
56656,5730.1318953,,,2926.0250283,,2129.6715023
56660,4915.5054038,,,3490.6744695,,2695.7530441
56662,6483.3831547,,,4546.6724043,,3751.2129001
56664,2558.7454982,,,1821.0038452,,1452.5864247
56667,3989.5791503,,,2794.5192997,,2305.5385939
56669,6709.1280587,,,4349.5964894,,2754.0382328
56671,6071.9632477,,,4313.9662547,,3333.3930772
56675,1431.2225524,,,992.66320393,,744.62078433
56676,4026.1122466,,,2878.4692011,,2281.8822796
56678,5725.7630936,,,3972.3172144,,2963.6253928
56682,5194.4691707,,,3521.9382004,,2918.3079726
56684,2899.4212399,,,2160.0659155,,1595.7932494
56685,4004.0919609,,,2573.7160701,,2018.4244898
56690,8883.7243436,,,5753.6717261,,4532.9537836
56693,880.5852,,,576.3166,,394.0221
56694,2010.5830129,,,1432.6609115,,1142.2894995
56696,3149.1158567,,,2622.8891063,,2075.8679222
56697,3736.7925408,,,2821.4585978,,2273.1188395
56699,1736.3209451,,,1246.7640379,,966.24230713
56701,4272.1486709,,,2993.0533713,,2469.3459721
56704,1519.7927573,,,998.9896471,,807.73853808
56707,2149.2466788,,,1532.457134,,1208.1029394
56708,3208.2810809,,,2281.1640357,,1820.2673578
56710,1677.2986139,,,1130.9781426,,895.9195031
56714,1473.9733028,,,980.2309177,,737.36748406
56715,1602.0744382,,,1140.0473359,,895.05854366
56719,4181.0415653,,,2648.0910893,,2416.5305939
56720,1217.9557725,,,847.16958905,,698.81060064
56726,9932.092917,,,6417.152506,,4957.3294017
56727,4508.513288,,,2942.0717695,,2342.5124186
56728,2292.349197,,,1635.0844717,,1289.9737618
56733,24750.355212,,,17741.057971,,14138.492747
56734,3314.5736499,,,2181.342519,,1731.957971
56735,18651.772335,,,13222.02712,,8450.1875425
56736,15452.6002,,,10071.806081,,7416.1290043
56737,2237.7670024,,,822.54062378,,394.0221
56739,6524.2719824,,,4684.2744887,,3576.9733127
56744,2450.7001779,,,1735.9594964,,1336.7251348
56750,5287.5232277,,,3550.3156044,,2761.932641
56752,12979.714642,,,6296.7203802,,4488.3981531
56753,2657.707386,,,1883.3296186,,1450.8633922
56755,2341.4320555,,,1658.1706275,,1276.4776044
56761,1715.2814139,,,1221.2347997,,959.82573519
56762,2520.5843005,,,1687.8459771,,1273.2186555
56765,1849.9005579,,,1319.0219199,,1004.2084981
56766,3319.8770567,,,2323.984887,,1917.30796
56767,4545.3205934,,,3052.9397263,,2378.3111175
56769,1457.4731679,,,1015.4551268,,837.66038347
56771,1211.6855625,,,916.2428744,,648.12986835
56772,2929.476337,,,2092.006285,,1654.482532
56774,4775.6445872,,,2648.7247365,,1822.8597182
56781,5395.6629814,,,3507.3270804,,2796.1812421
56782,5314.5248697,,,3400.629248,,2734.8625134
56785,15154.170711,,,10638.790032,,8777.7245113
56786,9214.9982044,,,6668.3811655,,5156.2861511
56788,2979.3363083,,,2132.144416,,1625.8477079
56789,1813.8108023,,,1048.4101684,,669.69570246
56790,2909.0416556,,,2167.1559444,,1601.1951117
56791,2470.4561492,,,2509.9046167,,1856.0483201
56798,5293.7935602,,,3438.7268471,,2448.1041155
56799,3284.5372226,,,2369.1330874,,1833.6542649
56800,1564.4516049,,,1113.5166797,,847.09795718
56801,3805.7287783,,,4044.749747,,2083.8517907
56805,1799.4272649,,,1136.7621433,,861.45652612
56806,19483.285356,,,20460.886002,,15016.968958
56807,5160.7615232,,,1801.9409245,,962.64802939
56808,3958.216814,,,2289.3341156,,1672.6733356
56810,2690.2157984,,,1552.0969435,,1188.1737225
56815,2799.520913,,,1984.2878269,,1529.0555914
56816,2630.4079804,,,1961.8092246,,1444.7423364
56817,1399.0839368,,,960.87122596,,752.41869914
56818,3427.6519623,,,2454.9034073,,1872.5997598
56820,10513.667012,,,7057.2129819,,5500.3569341
56821,15503.817087,,,10396.61053,,8042.418096
56823,3753.9175157,,,2521.7041711,,1904.6691654
56825,1419.7172425,,,1014.0650519,,807.81963578
56827,2900.5539793,,,1703.1942345,,1506.2285626
56831,3540.5334482,,,2267.2303937,,1738.3337881
56832,3383.1127019,,,1740.2061759,,1228.5481445
56836,11200.682662,,,7770.9461698,,5792.5361081
56838,4752.4428273,,,3297.0045454,,2460.7072958
56840,3658.6279656,,,2621.1915599,,1999.7284966
56841,1638.4578806,,,1032.2476801,,780.3871495
56843,8703.9685931,,,6253.5185543,,4776.6740291
56846,1651.4660649,,,1176.1616021,,894.9905444
56848,4369.9888987,,,3133.3265595,,2391.2601515
56849,3315.5613909,,,2368.8908688,,1875.3668412
56852,2128.6870907,,,1363.3332848,,1094.9898721
56853,2931.5187591,,,2097.7187969,,1599.5290231
56854,10960.65048,,,7692.4119371,,5097.0618102
56856,3343.4891814,,,2150.4458561,,1685.0466322
56857,4963.2761442,,,3333.0263219,,2594.3393795
56858,2743.5051102,,,1756.5002808,,1411.4602386
56860,3957.4852299,,,2808.6520824,,2167.5262535
56861,2766.8426945,,,1968.4292488,,1570.3834682
56862,5986.1945305,,,4296.8926649,,2672.5561693
56863,1162.5429955,,,830.80754571,,644.77439482
56864,3412.6118735,,,2444.0754921,,1864.3217246
56865,2120.2472952,,,1107.3157868,,786.20312526
56868,1746.4407447,,,1178.6507759,,921.67261742
56869,3392.7236162,,,2181.9919991,,1709.8931374
56871,3488.9641169,,,2499.0442912,,1906.3458489
56873,3723.4863118,,,2383.1837106,,1915.8940714
56874,1816.268811,,,1304.7217093,,1011.0343274
56875,3606.5121957,,,2501.930714,,1868.6007996
56876,7624.4225554,,,5348.3696207,,3549.8354906
56879,3219.2570432,,,1748.7663209,,1198.4946303
56881,1933.0023645,,,1377.6992944,,1098.3736218
56883,4818.2687925,,,3342.6761602,,2494.7198098
56887,2019.6776431,,,1452.1815835,,1124.9972509
56888,6135.8130179,,,6108.9194375,,4223.7028908
56889,8754.1782276,,,6289.6663239,,4804.3093129
56890,2973.5183202,,,2477.3012647,,1957.5503273
56893,8794.9541245,,,6101.7946932,,4549.4874836
56894,11704.587505,,,8413.7748935,,6428.2087614
56895,13301.238257,,,9679.5060556,,8113.4554396
56896,1428.3628112,,,995.00211532,,820.78492143
56897,4571.5175593,,,3248.1853354,,2696.5765781
56899,4571.1279674,,,3072.6476964,,2396.8656479
56901,10829.916197,,,7757.8821844,,6174.4275116
56904,10130.637839,,,6499.1981687,,5110.2291313
56905,2213.0756341,,,1580.4850659,,1204.0993438
56906,6346.7381707,,,4450.6652873,,3671.9989194
56917,1965.1669648,,,1400.442609,,1102.7885273
56919,3811.2915583,,,2708.3637514,,2161.6119445
56920,8195.1772235,,,5887.2208624,,4496.6362626
56921,4187.7858446,,,2813.343218,,2193.5124942
56923,3956.5219925,,,2658.6853219,,2008.4000133
56924,8913.4839628,,,6254.0674795,,5159.9580515
56925,5201.3656798,,,3383.5288281,,2696.8218794
56927,23512.077749,,,15073.132627,,11863.267278
56928,6735.0520102,,,4520.3551408,,3510.1153761
56930,2316.9289698,,,1649.6901515,,1315.7019657
56931,2879.1717137,,,1837.8203726,,1405.2506755
56932,3938.6515633,,,2531.7862268,,1985.3995311
56933,4333.1152791,,,2830.3153695,,2252.817738
56934,6603.3921614,,,4473.1558121,,3702.9833168
56939,1084.4560842,,,763.31916636,,583.41455479
56941,1547.3289602,,,1092.8421476,,838.6303221
56942,1350.2453969,,,845.11661057,,635.23404164
56944,1554.0976973,,,1097.6608668,,842.36242334
56945,2798.747407,,,1852.6792443,,1468.1757857
56946,2745.1235993,,,1818.5123587,,1440.7537509
56947,1743.9158974,,,1241.770293,,976.20789772
56949,7467.4282258,,,5056.4994916,,4184.1932912
56954,5344.7876866,,,5386.2079513,,2719.1739303
56958,1403.523944,,,932.60001445,,701.29833182
56960,3545.9309874,,,2280.1570672,,1787.2103192
56964,3134.5088663,,,2102.9211761,,1587.5400208
56965,3845.2042151,,,2582.743327,,1828.2489331
56967,4509.726595,,,2249.1742645,,1600.8212
56968,3871.7568115,,,2767.7717266,,2193.5735163
56969,1466.4680271,,,1047.1854083,,834.28373191
56970,2579.781455,,,1019.0763,,484.10292809
56972,2980.3538902,,,1788.3685402,,1561.0453433
56973,2531.6457829,,,1806.6983037,,1426.8784685
56975,5395.6914323,,,3452.5340598,,2776.6420498
56978,14391.253479,,,9651.0428433,,7467.3684714
56980,4346.6777043,,,2793.2221719,,2191.3128045
56981,3950.5556825,,,2539.4135926,,1991.4070289
56983,1794.5805132,,,1322.501294,,883.08577007
56986,3153.6238727,,,3111.215961,,2168.5014486
56987,9003.1614092,,,6658.3844383,,5023.0426246
56988,12251.219017,,,7875.4055312,,6301.9616808
56989,4529.173125,,,3247.9291611,,2478.8748357
56991,1705.1226794,,,1092.470132,,876.96505789
56994,4441.1778468,,,2852.0022516,,2191.9273724
56998,1220.2486005,,,782.40035687,,627.38181114
56999,2355.5435276,,,1000.9163544,,394.0221
57000,7062.6934026,,,4533.4639353,,3561.9693064
57001,15984.008927,,,11494.688374,,8783.5938736
57003,2230.1726706,,,1428.2318065,,1147.2283844
57004,1899.3567583,,,1279.787052,,1010.6944712
57005,1996.6154573,,,1264.7928132,,960.76686341
57006,1592.0931183,,,1020.1894057,,818.78441665
57007,2475.6374515,,,1616.1514966,,1291.2747015
57008,5250.4890596,,,3357.4715413,,2880.4541039
57009,8844.8662021,,,5658.2301192,,4552.0643193
57012,2990.8291128,,,2007.6916561,,1394.1098939
57014,4969.9208033,,,3192.5547937,,2505.8368356
57015,2552.9624997,,,1629.1194688,,1194.3492952
57017,3168.3997593,,,3216.7171162,,2374.3251846
57018,3021.4774551,,,2142.3005022,,1651.4365131
57019,1654.1657029,,,925.71500495,,657.14673562
57020,9791.8735407,,,7013.4399794,,5580.5497305
57022,2594.5570955,,,1799.8122816,,1345.7199444
57023,4491.2649964,,,2931.0818672,,2333.692022
57024,7546.8754111,,,5420.484452,,4139.8122234
57027,5525.3022505,,,3965.0792962,,3027.1423421
57029,1162.5158412,,,932.83323443,,621.26877086
57031,7924.1266477,,,5558.9424864,,4586.4212188
57032,3276.9047518,,,2107.7829933,,1651.4443296
57033,1375.1626948,,,861.29495419,,647.78319697
57035,4437.3018564,,,2596.2053598,,2283.6280473
57036,1566.5602032,,,1029.1860625,,831.39693312
57038,3261.7700589,,,2217.0993658,,1841.9245572
57040,3102.748118,,,2625.50057,,1781.0867588
57041,2178.9267037,,,1892.6296863,,1224.2240758
57043,5069.7518301,,,3600.4837602,,2780.8004126
57045,1429.032372,,,1020.6643083,,394.0221
57049,1637.9900476,,,1105.9328889,,865.0342359
57052,3563.02376,,,2291.1089762,,1795.8363076
57053,11265.999078,,,7906.9506472,,6523.726275
57055,3027.6697174,,,1934.2373976,,1480.0390624
57059,4126.6085082,,,2255.5669832,,1600.1579808
57060,4485.38861,,,3184.4708107,,2458.5981076
57062,5996.5475035,,,5968.929418,,4127.726857
57064,9076.361508,,,5852.5168558,,4678.409442
57068,1478.8794447,,,1051.6968697,,824.57707656
57070,6718.4622108,,,3347.1972425,,2374.0990897
57072,4655.7788063,,,4261.871147,,3014.4717912
57073,39574.78,,,29365.5,,21350.08
57074,7133.0280455,,,4787.052766,,3715.8168462
57075,2292.9065166,,,1477.3025343,,1154.8626715
57077,12226.551761,,,7912.0407208,,6224.0004091
57078,1558.6485427,,,1171.9467474,,842.94954028
57079,2282.2365604,,,1567.380526,,1069.8094227
57081,13629.900223,,,7848.2861461,,7015.1044747
57083,6669.5998771,,,4739.4286526,,3662.9139864
57085,1763.4976284,,,1337.9587881,,1114.8583188
57087,9631.7631197,,,6179.5525119,,2511.8788222
57088,4664.5707884,,,3345.4069379,,2553.3974426
57089,1759.2808333,,,1153.6203155,,928.88912473
57092,9603.4126195,,,6116.6737604,,3565.7418617
57095,2667.831231,,,1051.5216472,,500.13750281
57097,1696.4047484,,,1210.0829128,,964.4434191
57098,3647.2320951,,,2205.4322615,,1694.5248444
57099,6308.0220483,,,4746.1466883,,3921.1880731
57100,32090.145467,,,11587.75171,,6193.7068727
57107,1403.3630879,,,948.61184617,,742.5002955
57110,2096.6703576,,,1371.4631764,,1099.5654251
57113,3874.0037748,,,2752.7919032,,2197.1112873
57114,3453.826881,,,2210.7405079,,1777.0900413
57115,5336.6364451,,,3829.2518172,,1527.7321345
57121,5774.8950674,,,2665.7875897,,1881.74929
57123,1740.3225134,,,1173.2126564,,928.49460221
57124,23539.523363,,,22517.69217,,16060.670083
57133,6185.5778779,,,4291.3476096,,3201.2133526
57136,2640.8972764,,,1027.8469119,,565.28555178
57138,1730.1718488,,,1134.8254686,,914.16367115
57139,1640.2570607,,,1167.4303683,,916.90332144
57141,6688.7534018,,,2262.7076678,,1142.2984209
57142,3682.9885194,,,2367.974395,,1856.3773705
57145,1863.5809777,,,665.16566153,,394.0221
57146,2018.6725583,,,669.23598303,,394.0221
57148,13716.435847,,,8796.7384415,,6919.8274178
57151,15456.493419,,,9997.5225773,,7857.9411599
57152,10045.20535,,,6796.8550795,,5619.8417729
57153,2348.9805185,,,1566.1062744,,1238.1749001
57154,2502.3383477,,,1735.8287288,,1298.0701844
57157,5052.8271359,,,3614.7875896,,2869.2792969
57163,5675.6467692,,,3551.6156593,,2527.1456689
57165,9981.7265927,,,6449.3787395,,4982.3265226
57166,3161.0757071,,,2520.3484951,,2073.7315334
57167,1613.5905193,,,1602.2070509,,808.84967678
57168,6894.1156981,,,4425.4505826,,3476.8953774
57170,985.58546333,,,654.06712612,,537.49741316
57172,1616.5437492,,,1018.0192372,,769.35048571
57174,8615.1501617,,,5808.3898979,,4393.556836
57179,3026.66956,,,1947.4489673,,1525.1613729
57180,7136.7909927,,,4625.7263345,,3649.2271119
57181,1484.5318545,,,932.30633981,,702.86503529
57183,23189.797605,,,14845.018086,,11895.70997
57185,3597.3175873,,,2859.335981,,2311.2771284
57186,2396.2997532,,,811.64091514,,409.73833858
57187,1641.7122282,,,1169.3661923,,776.66162973
57188,2027.3484351,,,1408.996024,,953.15516362
57190,2509.7585956,,,1872.8933554,,1376.9977212
57191,1930.8059595,,,1348.0199631,,584.98231519
57192,2638.2934321,,,1883.1816838,,1487.8929835
57193,4849.0372046,,,3115.1006438,,2444.8320739
57197,3512.0273654,,,2458.9901879,,2028.6987364
57198,1600.3230296,,,1139.3418428,,866.8415186
57199,1907.9226912,,,1285.0823602,,1012.6276366
57200,2909.8974798,,,1857.7700479,,1420.7251629
57201,3042.2632694,,,2068.9019658,,1383.0829847
57203,7307.9555355,,,5409.0560314,,4071.1847292
57205,10040.899557,,,6735.7189112,,5218.8054477
57207,2870.6698764,,,1930.6978582,,1512.7360983
57208,2455.9007368,,,1752.3770204,,1383.5437369
57210,1977.244342,,,1410.7014117,,1074.2982657
57211,1753.1933004,,,1258.9955392,,975.69530345
57213,1626.5686177,,,1042.2359757,,836.5302757
57214,2179.7215688,,,1543.0476112,,1187.3147519
57215,2417.8164125,,,1538.2708534,,1172.8972572
57219,3405.4377398,,,2289.0644596,,1789.141022
57220,3126.0170149,,,2001.1109651,,1608.3537564
57221,2066.8491592,,,1392.0295531,,1097.2660988
57222,2634.8282554,,,1880.6965993,,1485.9105106
57225,5448.0594078,,,2736.7051855,,1946.6872592
57226,9272.5843348,,,5949.4146956,,4677.206371
57227,1828.2765992,,,1219.7758381,,918.7661478
57229,6174.3188222,,,3964.2527384,,3113.6448009
57230,1989.435285,,,1419.4781216,,1081.0081367
57233,1685.4717423,,,1199.856509,,942.77123216
57234,1629.8155162,,,1026.6363517,,394.0221
57235,7194.8187678,,,5167.0258764,,3946.0409412
57237,3139.7529949,,,2232.6156606,,1781.4758408
57239,4448.6733506,,,3018.4230165,,2502.9498617
57240,6188.4036577,,,4192.981256,,1685.5878222
57243,10353.040907,,,6665.9644804,,5331.275182
57245,2620.217757,,,2096.983538,,1784.5328161
57246,4389.1152187,,,2820.4133015,,2212.7291958
57247,2005.2551086,,,1418.8435131,,1091.1185957
57254,6293.0710074,,,4504.2403271,,3578.8390378
57256,12965.836936,,,12974.475392,,8930.6729464
57260,4471.3093037,,,3318.5118842,,2478.4082093
57261,1429.032372,,,1020.6643083,,394.0221
57264,2037.818965,,,1374.0244256,,1073.8449062
57265,1526.5557683,,,1089.7542639,,868.29744472
57266,1352.2585712,,,914.34546921,,715.81095936
57267,10164.376467,,,7132.9477685,,5885.1085242
57268,1511.8490451,,,1005.8387564,,756.7593698
57270,4207.7419723,,,3439.6726643,,2498.6819872
57273,1996.924533,,,576.3166,,394.0221
57274,6945.3517378,,,3820.2639499,,2618.9947431
57275,4805.8163104,,,3447.0948041,,2631.1386995
57281,2014.3305091,,,1345.567129,,1014.0233215
57284,3288.0112828,,,2140.6782731,,1702.2328081
57286,1827.5131645,,,1302.9044089,,991.88652085
57287,22829.017607,,,14635.473233,,11518.556154
