CASEID,FULL_SAMPLE_WGT,REP_WGT_1,REP_WGT_2,REP_WGT_3,REP_WGT_4,REP_WGT_5,REP_WGT_6,REP_WGT_7,REP_WGT_8,REP_WGT_9,REP_WGT_10,REP_WGT_11,REP_WGT_12,REP_WGT_13,REP_WGT_14,REP_WGT_15,REP_WGT_16,REP_WGT_17,REP_WGT_18,REP_WGT_19,REP_WGT_20,REP_WGT_21,REP_WGT_22,REP_WGT_23,REP_WGT_24,REP_WGT_25,REP_WGT_26,REP_WGT_27,REP_WGT_28,REP_WGT_29,REP_WGT_30,REP_WGT_31,REP_WGT_32,REP_WGT_33,REP_WGT_34,REP_WGT_35,REP_WGT_36,REP_WGT_37,REP_WGT_38,REP_WGT_39,REP_WGT_40
3480,10057.35908508019,16712.78808360063,0,22792.05635401297,18947.43624288659,21481.683286054584,19039.4260802553,0,0,21529.509276676083,0,0,19356.263548484545,20922.949224284952,0,0,0,0,19383.561088318365,0,20903.077050901033,0,18965.673401127533,0,0,0,0,18952.49959039734,20288.670097112685,0,24540.32629979083,21049.35557005322,0,0,20335.430835592684,21289.752501441446,19638.42735995623,20631.542079493316,0,17728.091281824443,0
3487,11401.095431875148,20520.776995211665,0,24831.08924987708,23398.36706166038,23490.159486528897,23249.809042286324,0,0,22783.584969203268,0,0,25380.017642724037,22762.96477083467,0,0,0,0,19994.967318457046,0,21893.38242295976,0,21207.821529470104,0,0,0,0,21888.20385623896,22165.11326339706,0,25549.622056966913,23541.628741093937,0,0,23166.030029405738,25471.093687866352,22748.893260500015,23470.20759133704,0,20123.418930139018,0
3496,12384.65888959317,20580.17196746049,0,28066.199183001998,23331.923690442058,26452.602280724834,23445.200222331085,0,0,26511.495333552473,0,0,23835.354728525734,25764.57566195976,0,0,0,0,23868.968992121892,0,25740.105014479395,0,23354.3809759003,0,0,0,0,23338.15871011569,24983.522647508846,0,30219.023472382898,25920.232774386302,0,0,25041.103945998962,26216.25819896963,24182.812001006765,25405.736124094565,0,21830.419042576697,0
3500,20759.573351006675,37365.0565243696,0,45213.44652786882,42604.68831374628,42771.82765474302,42334.187893983675,0,0,41485.26834050694,0,0,46212.95743485558,41447.72225354512,0,0,0,0,36407.64110595826,0,39864.35172188728,0,38616.05485953576,0,0,0,0,39854.92237921264,40359.130170808756,0,46521.779977318154,42865.54494461656,0,0,42181.63969600021,46378.79236281923,41422.10028127963,42735.49844109846,0,36641.53096949816,0
3508,10057.35908508019,16712.78808360063,0,22792.05635401297,18947.43624288659,21481.683286054584,19039.4260802553,0,0,21529.509276676083,0,0,19356.263548484545,20922.949224284952,0,0,0,0,19383.561088318365,0,20903.077050901033,0,18965.673401127533,0,0,0,0,18952.49959039734,20288.670097112685,0,24540.32629979083,21049.35557005322,0,0,20335.430835592684,21289.752501441446,19638.42735995623,20631.542079493316,0,17728.091281824443,0
3514,18576.901520759337,30870.113688885318,0,42099.10203685646,34997.721984206546,39678.71799438649,35167.63598799746,0,0,39767.05716080109,0,0,35752.86501239546,38646.682889148375,0,0,0,0,35803.28617216136,0,38609.977089461434,0,35031.40775497349,0,0,0,0,35007.07447001092,37475.10884247522,0,45328.32338012119,38880.16746666732,0,0,37561.480386578645,39324.20352847171,36274.048485520856,38108.42609773377,0,32745.475537613154,0
3521,5264.512086962082,9993.842061560448,0,8591.376495651477,10584.10501283481,15795.742147702987,8296.49676545774,0,0,11695.185653395807,0,0,12403.671898266248,10117.6532813346,0,0,0,0,10472.456482610789,0,10251.269252273087,0,9516.62178442116,0,0,0,0,7759.9125964439345,10075.11102887806,0,11374.008661115535,9599.950469934478,0,0,8914.734494804365,14570.916766217035,10590.937702809033,12348.173046531449,0,9761.588944328034,0
3523,12667.85543404721,22800.812248521645,0,27590.037357983172,25998.12738179452,26100.11873649575,25833.06328560798,0,0,25315.037698244098,0,0,28199.95642810935,25292.1264180504,0,0,0,0,22216.580583174105,0,24325.925973829842,0,23564.193354200783,0,0,0,0,24320.172023697014,24627.848453489827,0,28388.405355095627,26157.306669008376,0,0,25739.97570205778,28301.151807120208,25276.491441593684,26077.95001372381,0,22359.3042764175,0
3535,7399.668102226002,0,16477.378332449436,0,0,0,0,13726.326724342367,14443.796580014818,0,14076.734902116945,13605.807135870351,0,0,14877.893428089035,15662.730284369707,14090.951365999977,14795.309692433695,0,13488.66882737527,0,14810.466610664073,0,14169.217907965927,15007.47603673751,15246.41962865305,14713.985864026356,0,0,15653.181414328606,0,0,16597.606928215006,14473.866289597956,0,0,0,0,13347.297642325006,0,15498.926361924825
3537,43551.97054386996,0,61081.68228270226,0,0,0,0,83505.45218300985,82378.89105355846,0,94557.00857178193,74833.04220867521,0,0,158151.47562831108,709591.5320195764,57965.953743848055,119283.4561618976,0,97186.85250807002,0,55987.96736214477,0,74281.01786499398,165762.9133398114,104659.1299968934,103310.23757569265,0,0,102844.64835877848,0,0,97450.21081176192,110271.92435704242,0,0,0,0,54875.12543246657,0,86121.03344951283
3538,17028.146353924378,0,33911.05634496261,0,0,0,0,31771.8007835096,33658.981201991315,0,35115.5342146169,34752.325771325064,0,0,33012.538967163666,32563.801195030883,32855.42993364846,33690.50497738352,0,31702.551062096718,0,36499.453040429835,0,29665.315318651985,37711.64306542923,35337.731811584985,34203.15554241437,0,0,36114.28420101601,0,0,37630.27905596915,34555.24901261469,0,0,0,0,29312.643938786237,0,33983.5807666894
3547,10296.465450549995,0,22791.078045524962,0,0,0,0,22222.389169125025,20143.47197966313,0,21510.829719293473,21989.425810027646,0,0,18365.573470741707,18481.127178826962,18663.032336042652,19023.313642796973,0,19012.213382416336,0,21160.063343367827,0,24549.740716329245,21371.649220144503,17787.852430830135,18949.21552048726,0,0,21434.332124766293,0,0,24409.027890956753,21529.033057315104,0,0,0,0,19934.06677034472,0,18719.418736287033
3548,8808.89226589557,0,17542.651781157972,0,0,0,0,16435.985713203103,17412.24987297654,0,18165.744604646345,17977.8519250486,0,0,17077.836491486596,16845.698323996352,16996.56184646832,17428.557551773316,0,16400.16188818478,0,18881.664681203667,0,15346.272062995411,19508.747107797448,18280.69045093816,17693.75867839897,0,0,18682.411589290085,0,0,19466.65639640948,17875.901430878017,0,0,0,0,15163.830349967375,0,17580.16965329503
3550,27136.8848355576,0,48010.93375953694,0,0,0,0,48097.869049954694,52245.82677895642,0,59715.30982642797,67171.09963458413,0,0,52230.541707472745,53371.765585321715,48484.414764783316,50780.41073557297,0,49179.17287419571,0,51193.066174498104,0,47033.740264133965,78300.6863101294,47632.42496456478,61437.41452803837,0,0,62660.18819036614,0,0,62680.22574118116,63460.679306485574,0,0,0,0,51435.90829697666,0,43937.50466924292
3555,27795.757259838618,0,56294.6522452584,0,0,0,0,52884.30123072899,56663.147302281955,0,59690.44944220942,58347.12966431282,0,0,51728.330446305474,55458.80374178324,56168.13407013322,57228.42514463175,0,55490.46676808024,0,53292.432442686884,0,53965.97139338202,56919.897571428446,52237.08790407272,57682.34375756245,0,0,61406.858962923325,0,0,66436.72480917108,55067.10573317708,0,0,0,0,49300.99923111254,0,52990.73019523562
3557,11099.502153338999,0,24716.067498674143,0,0,0,0,20589.490086513542,21665.69487002222,0,21115.10235317541,20408.710703805522,0,0,22316.840142133547,23494.09542655455,21136.427048999958,22192.964538650533,0,20233.0032410629,0,22215.6999159961,0,21253.826861948884,22511.21405510626,22869.629442979567,22070.978796039526,0,0,23479.7721214929,0,0,24896.4103923225,21710.799434396926,0,0,0,0,20020.9464634875,0,23248.38954288723
3559,10435.825967396047,0,16010.031360968445,0,0,0,0,22069.625595877438,21824.428891049065,0,23872.296890985486,39452.34890119483,0,0,18670.52895175291,20226.64631951313,15220.7092910615,15315.32022811901,0,15757.21644119462,0,19880.212963339134,0,16689.777396320547,46438.73448082672,18491.04301285625,20839.93810208442,0,0,33164.99819037546,0,0,16688.364859076613,26988.580941499105,0,0,0,0,18717.168951492036,0,20007.105954133134
3560,11099.502153338999,0,24716.067498674143,0,0,0,0,20589.490086513542,21665.69487002222,0,21115.10235317541,20408.710703805522,0,0,22316.840142133547,23494.09542655455,21136.427048999958,22192.964538650533,0,20233.0032410629,0,22215.6999159961,0,21253.826861948884,22511.21405510626,22869.629442979567,22070.978796039526,0,0,23479.7721214929,0,0,24896.4103923225,21710.799434396926,0,0,0,0,20020.9464634875,0,23248.38954288723
3562,7270.853326344215,0,16315.234871425531,0,0,0,0,15354.36279540939,11742.412591303386,0,13973.187416544597,16099.285354434513,0,0,12728.340319106344,17998.420961766613,11993.296651195385,18503.329324400678,0,12239.611529193699,0,15890.998389755317,0,12134.736938298536,12615.258709275748,15005.313944334459,22823.17014218328,0,0,13114.55913367581,0,0,19503.964956502452,14320.642551869383,0,0,0,0,10090.786329946182,0,12698.405028145637
3563,9399.70515775065,0,28063.41105459154,0,0,0,0,17262.93707325726,13299.085202727514,0,19309.959309248334,8053.068115119542,0,0,14855.039536410528,28269.657885816538,15975.758975388435,29970.154901809467,0,10096.722721050555,0,34012.430973466,0,13340.37024754445,46142.27884692364,1921.824789365626,12716.45277155292,0,0,13659.740722929093,0,0,30419.803596193018,1291.4094577886449,0,0,0,0,14748.022711800688,0,17625.022821498744
3571,34251.984912551474,0,69370.42805982247,0,0,0,0,65167.94167299018,69824.51488377657,0,73554.9801577827,71899.6423184454,0,0,63743.46909980963,68340.43380341212,69214.52302060947,70521.09198892854,0,68379.45132284402,0,65670.87109432757,0,66500.85553265612,70140.90152735279,64370.39761284457,71080.44402730936,0,0,75670.06673224336,0,0,81868.23890173354,67857.75458889622,0,0,0,0,60752.33230927928,0,65299.09130321837
3577,7399.668102226002,0,16477.378332449436,0,0,0,0,13726.326724342367,14443.796580014818,0,14076.734902116945,13605.807135870351,0,0,14877.893428089035,15662.730284369707,14090.951365999977,14795.309692433695,0,13488.66882737527,0,14810.466610664073,0,14169.217907965927,15007.47603673751,15246.41962865305,14713.985864026356,0,0,15653.181414328606,0,0,16597.606928215006,14473.866289597956,0,0,0,0,13347.297642325006,0,15498.926361924825
3579,11129.5074208656,0,22164.08911435464,0,0,0,0,20765.882865038944,21999.334118948558,0,22951.329552037176,22713.93841263075,0,0,21576.822854355327,21283.530192830633,21474.13721153493,22019.93789371471,0,20720.62160921353,0,23855.85166041164,0,19389.09497951109,24648.132722502753,23096.556739598014,22355.00362249304,0,0,23604.107320925483,0,0,24594.953631352375,22585.130073604356,0,0,0,0,19158.590809664198,0,22211.490697182602
3587,11055.0213259584,0,22015.752230890386,0,0,0,0,20626.903711386803,21852.09988592158,0,22797.72392991823,22561.921570524366,0,0,21432.416348824612,21141.08659762432,21330.417946889862,21872.565766469717,0,20581.945374106617,0,23696.192372387974,0,19259.33020967941,24483.17096060019,22941.979160170747,22205.38901166543,0,0,23446.132874113042,0,0,24430.347779435826,22433.975302908933,0,0,0,0,19030.368727646313,0,22062.83657067571
3589,3090.059476890581,4740.491800341778,6197.6846512101565,7298.192170866836,5310.735375059659,5713.1076582382675,0,0,6176.404476513595,0,0,6128.040948397662,5493.404867416563,0,0,0,0,5324.283935044255,0,6369.775462061596,0,0,0,0,0,0,5180.033716577685,6227.498925301392,0,6542.814242410273,6605.518511523006,0,0,6107.367524038686,6630.872555904214,5905.283785525386,6344.143470968127,0,5543.927318686329,0,6000.181376844139
3590,1479.1496239334192,2269.17854370584,2966.707595648017,3493.498518609181,2542.142729477164,2734.7502879387143,0,0,2956.5212019442542,0,0,2933.3705490329507,2629.5829593318026,0,0,0,0,2548.6281539668653,0,3049.084022398692,0,0,0,0,0,0,2479.5784615603443,2980.9790919217,0,3131.9142231740498,3161.9295017700624,0,0,2923.474594571656,3174.0659753532127,2826.7411536588006,3036.814501287491,0,2653.7670455459224,0,2872.1667312443074
3594,1479.1496239334192,2269.17854370584,2966.707595648017,3493.498518609181,2542.142729477164,2734.7502879387143,0,0,2956.5212019442542,0,0,2933.3705490329507,2629.5829593318026,0,0,0,0,2548.6281539668653,0,3049.084022398692,0,0,0,0,0,0,2479.5784615603443,2980.9790919217,0,3131.9142231740498,3161.9295017700624,0,0,2923.474594571656,3174.0659753532127,2826.7411536588006,3036.814501287491,0,2653.7670455459224,0,2872.1667312443074
3596,1664.141060938933,3069.5733413229545,4404.957192791626,3151.751726161232,2429.179391855989,3307.0123373634133,0,0,2997.743310079048,0,0,3863.626115321673,3248.1358969788394,0,0,0,0,3416.036104946005,0,3408.9206708679985,0,0,0,0,0,0,2834.6747114388586,3394.167612876902,0,2882.1708667603984,3293.8011416568997,0,0,2773.7485951221042,2908.036824840607,4615.136801949945,3213.2922468966976,0,2952.0143126811686,0,3013.6947470643845
3600,1300.4599468915694,2013.9797775166112,2763.2885950802515,3122.888162454968,2546.2939297062526,2585.26606252482,0,0,2460.146742915636,0,0,2372.354925752761,2561.915441865777,0,0,0,0,2342.943083636046,0,2725.1489365911602,0,0,0,0,0,0,2230.470202472684,2734.6972040250853,0,3002.8405985387453,3040.653023632971,0,0,2702.9364557664744,2758.037770229984,2478.3286334391223,2563.9397080788985,0,2467.357883905933,0,2542.977809723868
3601,6392.943466555983,11448.95578780757,12234.214080303336,19716.604346686825,8700.637407036198,9472.85011867556,0,0,18408.848049373053,0,0,14094.027340410144,10807.91482404331,0,0,0,0,10729.40341196316,0,13772.725995397905,0,0,0,0,0,0,10151.242459194984,16082.613362137436,0,16046.933776812735,12274.492532953615,0,0,12283.322686388487,12477.082862634965,13048.128865435508,15019.203590297791,0,14030.205891660715,0,10058.762983566336
3602,2027.3485113136896,3110.176055248133,4066.221652104314,4788.250563958977,3484.3055731219506,3748.2968831264106,0,0,4052.260001587809,0,0,4020.5293091979065,3604.1526913285047,0,0,0,0,3493.1946100873024,0,4179.128232640913,0,0,0,0,0,0,3398.5538862268145,4085.782416111222,0,4292.656763843308,4333.7962330313385,0,0,4006.9657398195895,4350.430697356843,3874.3811829527735,4162.3114110315,0,3637.2998255942675,0,3936.64227919579
3604,1545.0297384452906,2370.245900170889,3098.8423256050783,3649.096085433418,2655.3676875298297,2856.5538291191338,0,0,3088.2022382567975,0,0,3064.020474198831,2746.7024337082817,0,0,0,0,2662.1419675221273,0,3184.887731030798,0,0,0,0,0,0,2590.0168582888423,3113.749462650696,0,3271.4071212051367,3302.759255761503,0,0,3053.683762019343,3315.436277952107,2952.641892762693,3172.0717354840635,0,2771.9636593431646,0,3000.0906884220694
3608,2027.3485113136896,3110.176055248133,4066.221652104314,4788.250563958977,3484.3055731219506,3748.2968831264106,0,0,4052.260001587809,0,0,4020.5293091979065,3604.1526913285047,0,0,0,0,3493.1946100873024,0,4179.128232640913,0,0,0,0,0,0,3398.5538862268145,4085.782416111222,0,4292.656763843308,4333.7962330313385,0,0,4006.9657398195895,4350.430697356843,3874.3811829527735,4162.3114110315,0,3637.2998255942675,0,3936.64227919579
3612,1677.4060191501187,2597.743828503052,3564.244276123762,4028.0759229498867,3284.3524127166397,3334.6208506837133,0,0,3173.2349500059786,0,0,3059.99615100019,3304.501913350817,0,0,0,0,3022.0591110176856,0,3515.0496101358945,0,0,0,0,0,0,2876.98529439955,3527.3654998366137,0,3873.231856603433,3922.0044386451364,0,0,3486.398709256831,3557.4714683718644,3196.686969944405,3307.1129251996367,0,3182.53628322349,0,3280.0750955782146
3617,3395.7143635846187,6218.616692479561,6264.530006594704,9204.98840886629,4971.532988624282,4310.223707530355,0,0,14742.64711634149,0,0,7761.879308644315,9301.974062245317,0,0,0,0,5669.7900043949885,0,8611.98917004321,0,0,0,0,0,0,4507.308007586345,5945.615753431748,0,9526.049213755423,3736.3044395068073,0,0,6565.88935087283,5357.946406944174,6401.483124509522,7453.068787360799,0,6922.7264691199935,0,7059.335261230789
3618,2958.2992478668384,4538.35708741168,5933.415191296034,6986.997037218362,5084.285458954328,5469.500575877429,0,0,5913.0424038885085,0,0,5866.7410980659015,5259.165918663605,0,0,0,0,5097.256307933731,0,6098.168044797384,0,0,0,0,0,0,4959.156923120689,5961.9581838434,0,6263.8284463480995,6323.859003540125,0,0,5846.949189143312,6348.131950706425,5653.482307317601,6073.629002574982,0,5307.534091091845,0,5744.333462488615
3620,3279.687176920388,5929.23959047904,6649.2744859190425,10284.298513770958,5085.180334296064,5225.344386536007,0,0,8938.26676963119,0,0,6651.116128725996,6144.216533060004,0,0,0,0,5755.426621012446,0,7182.695280884198,0,0,0,0,0,0,5328.248309825669,8609.01813053699,0,8977.618879582595,6887.552343598734,0,0,6626.726662135193,6326.215815215145,6675.25367506759,7399.172164504143,0,7611.672243609449,0,5196.658554325831
3622,11839.571572319357,16623.950871998222,25407.080592363647,36049.218458941,18650.642426355338,16400.20216847479,0,0,44903.056244314095,0,0,24365.16947098517,39408.17425343797,0,0,0,0,23050.383968788563,0,30204.924911351136,0,0,0,0,0,0,17271.110766656802,22373.11932096246,0,34758.35503123118,18402.939141803028,0,0,21316.518420663626,21899.887710963438,22985.942673316025,22812.234306747043,0,23838.995883668227,0,22526.029343265825
3630,3061.542153198721,5614.848939907428,5779.306453219174,7052.202175911166,6296.953588119904,6051.544336120569,0,0,5641.080504244919,0,0,6773.7457654175505,5715.511681559429,0,0,0,0,5216.762586978619,0,6244.934639875914,0,0,0,0,0,0,5918.529635720759,6813.192995805919,0,7696.541361914354,6670.158181922139,0,0,7332.923778844921,5611.990322067058,6359.4135714845925,5198.890586812828,0,6395.790260326316,0,4856.903411107895
3634,5353.801246910382,8685.81505970572,11179.640169560003,10038.748116960769,10377.764513845534,10575.17018664767,0,0,9530.868721117185,0,0,13480.444395886945,8879.052263070023,0,0,0,0,9090.195871677583,0,11359.540039267833,0,0,0,0,0,0,12124.259185402792,9989.465102534936,0,11919.576643143731,11213.97368174669,0,0,9870.612226646144,11911.71253128489,11371.830717073148,9248.038735471831,0,9233.765992118548,0,8537.33938441287
3635,1818.7875447267481,2491.6704196151604,4275.051349887947,3555.283391936533,3356.1768979736316,3613.1781931355486,0,0,3324.2539403134942,0,0,3775.878145172632,3183.0193336704697,0,0,0,0,3265.1030817669575,0,3964.478632334385,0,0,0,0,0,0,3654.2714139710783,3206.740220316182,0,3719.293844218534,4088.398811362075,0,0,2909.8174588021966,4681.882276941879,3544.3385700796443,3647.621446114742,0,2848.9169412161536,0,3574.9390311798948
